in s,C2 in V
-8.0968680E-04,2.33934E-01
-8.0967120E-04,2.34910E-01
-8.0965560E-04,2.34910E-01
-8.0964000E-04,2.31980E-01
-8.0962440E-04,2.32957E-01
-8.0960880E-04,2.33934E-01
-8.0959320E-04,2.34910E-01
-8.0957760E-04,2.32957E-01
-8.0956200E-04,2.34910E-01
-8.0954640E-04,2.31980E-01
-8.0953080E-04,2.32957E-01
-8.0951520E-04,2.32957E-01
-8.0949960E-04,2.35887E-01
-8.0948400E-04,2.33934E-01
-8.0946840E-04,2.28074E-01
-8.0945280E-04,2.33934E-01
-8.0943720E-04,2.31980E-01
-8.0942160E-04,2.34910E-01
-8.0940600E-04,2.31004E-01
-8.0939040E-04,2.33934E-01
-8.0937480E-04,2.31004E-01
-8.0935920E-04,2.35887E-01
-8.0934360E-04,2.30027E-01
-8.0932800E-04,2.34910E-01
-8.0931240E-04,2.34910E-01
-8.0929680E-04,2.33934E-01
-8.0928120E-04,2.32957E-01
-8.0926560E-04,2.34910E-01
-8.0925000E-04,2.31004E-01
-8.0923440E-04,2.33934E-01
-8.0921880E-04,2.36863E-01
-8.0920320E-04,2.31004E-01
-8.0918760E-04,2.34910E-01
-8.0917200E-04,2.32957E-01
-8.0915640E-04,2.36863E-01
-8.0914080E-04,2.31004E-01
-8.0912520E-04,2.31004E-01
-8.0910960E-04,2.33934E-01
-8.0909400E-04,2.36863E-01
-8.0907840E-04,2.38816E-01
-8.0906280E-04,2.34910E-01
-8.0904720E-04,2.34910E-01
-8.0903160E-04,2.35887E-01
-8.0901600E-04,2.31980E-01
-8.0900040E-04,2.35887E-01
-8.0898480E-04,2.36863E-01
-8.0896920E-04,2.32957E-01
-8.0895360E-04,2.32957E-01
-8.0893800E-04,2.33934E-01
-8.0892240E-04,2.36863E-01
-8.0890680E-04,2.33934E-01
-8.0889120E-04,2.31004E-01
-8.0887560E-04,2.31004E-01
-8.0886000E-04,2.34910E-01
-8.0884440E-04,2.31004E-01
-8.0882880E-04,2.34910E-01
-8.0881320E-04,2.36863E-01
-8.0879760E-04,2.34910E-01
-8.0878200E-04,2.35887E-01
-8.0876640E-04,2.34910E-01
-8.0875080E-04,2.33934E-01
-8.0873520E-04,2.33934E-01
-8.0871960E-04,2.34910E-01
-8.0870400E-04,2.36863E-01
-8.0868840E-04,2.32957E-01
-8.0867280E-04,2.31980E-01
-8.0865720E-04,2.34910E-01
-8.0864160E-04,2.31980E-01
-8.0862600E-04,2.31980E-01
-8.0861040E-04,2.34910E-01
-8.0859480E-04,2.32957E-01
-8.0857920E-04,2.34910E-01
-8.0856360E-04,2.31980E-01
-8.0854800E-04,2.33934E-01
-8.0853240E-04,2.32957E-01
-8.0851680E-04,2.33934E-01
-8.0850120E-04,2.36863E-01
-8.0848560E-04,2.33934E-01
-8.0847000E-04,2.33934E-01
-8.0845440E-04,2.33934E-01
-8.0843880E-04,2.31980E-01
-8.0842320E-04,2.34910E-01
-8.0840760E-04,2.34910E-01
-8.0839200E-04,2.36863E-01
-8.0837640E-04,2.34910E-01
-8.0836080E-04,2.34910E-01
-8.0834520E-04,2.31004E-01
-8.0832960E-04,2.35887E-01
-8.0831400E-04,2.34910E-01
-8.0829840E-04,2.33934E-01
-8.0828280E-04,2.34910E-01
-8.0826720E-04,2.35887E-01
-8.0825160E-04,2.32957E-01
-8.0823600E-04,2.35887E-01
-8.0822040E-04,2.32957E-01
-8.0820480E-04,2.36863E-01
-8.0818920E-04,2.31980E-01
-8.0817360E-04,2.34910E-01
-8.0815800E-04,2.31004E-01
-8.0814240E-04,2.31004E-01
-8.0812680E-04,2.36863E-01
-8.0811120E-04,2.31004E-01
-8.0809560E-04,2.31004E-01
-8.0808000E-04,2.32957E-01
-8.0806440E-04,2.34910E-01
-8.0804880E-04,2.34910E-01
-8.0803320E-04,2.34910E-01
-8.0801760E-04,2.33934E-01
-8.0800200E-04,2.36863E-01
-8.0798640E-04,2.33934E-01
-8.0797080E-04,2.31980E-01
-8.0795520E-04,2.32957E-01
-8.0793960E-04,2.34910E-01
-8.0792400E-04,2.34910E-01
-8.0790840E-04,2.34910E-01
-8.0789280E-04,2.31980E-01
-8.0787720E-04,2.35887E-01
-8.0786160E-04,2.35887E-01
-8.0784600E-04,2.31980E-01
-8.0783040E-04,2.33934E-01
-8.0781480E-04,2.36863E-01
-8.0779920E-04,2.31980E-01
-8.0778360E-04,2.34910E-01
-8.0776800E-04,2.34910E-01
-8.0775240E-04,2.33934E-01
-8.0773680E-04,2.34910E-01
-8.0772120E-04,2.35887E-01
-8.0770560E-04,2.31004E-01
-8.0769000E-04,2.33934E-01
-8.0767440E-04,2.33934E-01
-8.0765880E-04,2.34910E-01
-8.0764320E-04,2.33934E-01
-8.0762760E-04,2.36863E-01
-8.0761200E-04,2.37840E-01
-8.0759640E-04,2.33934E-01
-8.0758080E-04,2.32957E-01
-8.0756520E-04,2.33934E-01
-8.0754960E-04,2.35887E-01
-8.0753400E-04,2.34910E-01
-8.0751840E-04,2.34910E-01
-8.0750280E-04,2.31004E-01
-8.0748720E-04,2.36863E-01
-8.0747160E-04,2.35887E-01
-8.0745600E-04,2.31980E-01
-8.0744040E-04,2.31980E-01
-8.0742480E-04,2.33934E-01
-8.0740920E-04,2.33934E-01
-8.0739360E-04,2.33934E-01
-8.0737800E-04,2.32957E-01
-8.0736240E-04,2.31004E-01
-8.0734680E-04,2.33934E-01
-8.0733120E-04,2.35887E-01
-8.0731560E-04,2.33934E-01
-8.0730000E-04,2.35887E-01
-8.0728440E-04,2.34910E-01
-8.0726880E-04,2.33934E-01
-8.0725320E-04,2.36863E-01
-8.0723760E-04,2.34910E-01
-8.0722200E-04,2.31980E-01
-8.0720640E-04,2.32957E-01
-8.0719080E-04,2.33934E-01
-8.0717520E-04,2.37840E-01
-8.0715960E-04,2.31980E-01
-8.0714400E-04,2.35887E-01
-8.0712840E-04,2.36863E-01
-8.0711280E-04,2.34910E-01
-8.0709720E-04,2.31980E-01
-8.0708160E-04,2.31004E-01
-8.0706600E-04,2.37840E-01
-8.0705040E-04,2.34910E-01
-8.0703480E-04,2.34910E-01
-8.0701920E-04,2.40770E-01
-8.0700360E-04,2.31980E-01
-8.0698800E-04,2.36863E-01
-8.0697240E-04,2.34910E-01
-8.0695680E-04,2.36863E-01
-8.0694120E-04,2.34910E-01
-8.0692560E-04,2.35887E-01
-8.0691000E-04,2.35887E-01
-8.0689440E-04,2.33934E-01
-8.0687880E-04,2.35887E-01
-8.0686320E-04,2.31980E-01
-8.0684760E-04,2.34910E-01
-8.0683200E-04,2.34910E-01
-8.0681640E-04,2.33934E-01
-8.0680080E-04,2.37840E-01
-8.0678520E-04,2.31980E-01
-8.0676960E-04,2.37840E-01
-8.0675400E-04,2.38816E-01
-8.0673840E-04,2.31980E-01
-8.0672280E-04,2.33934E-01
-8.0670720E-04,2.38816E-01
-8.0669160E-04,2.31980E-01
-8.0667600E-04,2.34910E-01
-8.0666040E-04,2.36863E-01
-8.0664480E-04,2.34910E-01
-8.0662920E-04,2.31980E-01
-8.0661360E-04,2.37840E-01
-8.0659800E-04,2.31980E-01
-8.0658240E-04,2.36863E-01
-8.0656680E-04,2.37840E-01
-8.0655120E-04,2.37840E-01
-8.0653560E-04,2.31980E-01
-8.0652000E-04,2.34910E-01
-8.0650440E-04,2.32957E-01
-8.0648880E-04,2.34910E-01
-8.0647320E-04,2.37840E-01
-8.0645760E-04,2.33934E-01
-8.0644200E-04,2.34910E-01
-8.0642640E-04,2.37840E-01
-8.0641080E-04,2.34910E-01
-8.0639520E-04,2.36863E-01
-8.0637960E-04,2.33934E-01
-8.0636400E-04,2.34910E-01
-8.0634840E-04,2.38816E-01
-8.0633280E-04,2.33934E-01
-8.0631720E-04,2.35887E-01
-8.0630160E-04,2.34910E-01
-8.0628600E-04,2.35887E-01
-8.0627040E-04,2.35887E-01
-8.0625480E-04,2.34910E-01
-8.0623920E-04,2.35887E-01
-8.0622360E-04,2.32957E-01
-8.0620800E-04,2.38816E-01
-8.0619240E-04,2.34910E-01
-8.0617680E-04,2.34910E-01
-8.0616120E-04,2.31004E-01
-8.0614560E-04,2.39793E-01
-8.0613000E-04,2.32957E-01
-8.0611440E-04,2.35887E-01
-8.0609880E-04,2.31980E-01
-8.0608320E-04,2.35887E-01
-8.0606760E-04,2.37840E-01
-8.0605200E-04,2.33934E-01
-8.0603640E-04,2.35887E-01
-8.0602080E-04,2.40770E-01
-8.0600520E-04,2.34910E-01
-8.0598960E-04,2.34910E-01
-8.0597400E-04,2.33934E-01
-8.0595840E-04,2.31980E-01
-8.0594280E-04,2.32957E-01
-8.0592720E-04,2.37840E-01
-8.0591160E-04,2.37840E-01
-8.0589600E-04,2.34910E-01
-8.0588040E-04,2.33934E-01
-8.0586480E-04,2.32957E-01
-8.0584920E-04,2.36863E-01
-8.0583360E-04,2.34910E-01
-8.0581800E-04,2.36863E-01
-8.0580240E-04,2.34910E-01
-8.0578680E-04,2.32957E-01
-8.0577120E-04,2.35887E-01
-8.0575560E-04,2.34910E-01
-8.0574000E-04,2.34910E-01
-8.0572440E-04,2.34910E-01
-8.0570880E-04,2.33934E-01
-8.0569320E-04,2.36863E-01
-8.0567760E-04,2.36863E-01
-8.0566200E-04,2.36863E-01
-8.0564640E-04,2.31980E-01
-8.0563080E-04,2.36863E-01
-8.0561520E-04,2.37840E-01
-8.0559960E-04,2.33934E-01
-8.0558400E-04,2.32957E-01
-8.0556840E-04,2.36863E-01
-8.0555280E-04,2.35887E-01
-8.0553720E-04,2.34910E-01
-8.0552160E-04,2.37840E-01
-8.0550600E-04,2.35887E-01
-8.0549040E-04,2.33934E-01
-8.0547480E-04,2.34910E-01
-8.0545920E-04,2.34910E-01
-8.0544360E-04,2.34910E-01
-8.0542800E-04,2.34910E-01
-8.0541240E-04,2.37840E-01
-8.0539680E-04,2.37840E-01
-8.0538120E-04,2.34910E-01
-8.0536560E-04,2.37840E-01
-8.0535000E-04,2.35887E-01
-8.0533440E-04,2.35887E-01
-8.0531880E-04,2.38816E-01
-8.0530320E-04,2.36863E-01
-8.0528760E-04,2.34910E-01
-8.0527200E-04,2.34910E-01
-8.0525640E-04,2.36863E-01
-8.0524080E-04,2.36863E-01
-8.0522520E-04,2.35887E-01
-8.0520960E-04,2.35887E-01
-8.0519400E-04,2.37840E-01
-8.0517840E-04,2.37840E-01
-8.0516280E-04,2.38816E-01
-8.0514720E-04,2.36863E-01
-8.0513160E-04,2.34910E-01
-8.0511600E-04,2.37840E-01
-8.0510040E-04,2.36863E-01
-8.0508480E-04,2.33934E-01
-8.0506920E-04,2.36863E-01
-8.0505360E-04,2.32957E-01
-8.0503800E-04,2.38816E-01
-8.0502240E-04,2.37840E-01
-8.0500680E-04,2.34910E-01
-8.0499120E-04,2.35887E-01
-8.0497560E-04,2.38816E-01
-8.0496000E-04,2.34910E-01
-8.0494440E-04,2.37840E-01
-8.0492880E-04,2.35887E-01
-8.0491320E-04,2.32957E-01
-8.0489760E-04,2.34910E-01
-8.0488200E-04,2.36863E-01
-8.0486640E-04,2.34910E-01
-8.0485080E-04,2.32957E-01
-8.0483520E-04,2.37840E-01
-8.0481960E-04,2.37840E-01
-8.0480400E-04,2.36863E-01
-8.0478840E-04,2.37840E-01
-8.0477280E-04,2.35887E-01
-8.0475720E-04,2.37840E-01
-8.0474160E-04,2.35887E-01
-8.0472600E-04,2.35887E-01
-8.0471040E-04,2.31980E-01
-8.0469480E-04,2.39793E-01
-8.0467920E-04,2.37840E-01
-8.0466360E-04,2.34910E-01
-8.0464800E-04,2.35887E-01
-8.0463240E-04,2.33934E-01
-8.0461680E-04,2.37840E-01
-8.0460120E-04,2.36863E-01
-8.0458560E-04,2.34910E-01
-8.0457000E-04,2.39793E-01
-8.0455440E-04,2.36863E-01
-8.0453880E-04,2.34910E-01
-8.0452320E-04,2.39793E-01
-8.0450760E-04,2.32957E-01
-8.0449200E-04,2.37840E-01
-8.0447640E-04,2.37840E-01
-8.0446080E-04,2.32957E-01
-8.0444520E-04,2.34910E-01
-8.0442960E-04,2.33934E-01
-8.0441400E-04,2.38816E-01
-8.0439840E-04,2.31004E-01
-8.0438280E-04,2.37840E-01
-8.0436720E-04,2.33934E-01
-8.0435160E-04,2.35887E-01
-8.0433600E-04,2.39793E-01
-8.0432040E-04,2.33934E-01
-8.0430480E-04,2.40770E-01
-8.0428920E-04,2.33934E-01
-8.0427360E-04,2.37840E-01
-8.0425800E-04,2.34910E-01
-8.0424240E-04,2.35887E-01
-8.0422680E-04,2.40770E-01
-8.0421120E-04,2.32957E-01
-8.0419560E-04,2.38816E-01
-8.0418000E-04,2.36863E-01
-8.0416440E-04,2.34910E-01
-8.0414880E-04,2.39793E-01
-8.0413320E-04,2.35887E-01
-8.0411760E-04,2.35887E-01
-8.0410200E-04,2.37840E-01
-8.0408640E-04,2.36863E-01
-8.0407080E-04,2.38816E-01
-8.0405520E-04,2.34910E-01
-8.0403960E-04,2.33934E-01
-8.0402400E-04,2.34910E-01
-8.0400840E-04,2.37840E-01
-8.0399280E-04,2.30027E-01
-8.0397720E-04,2.37840E-01
-8.0396160E-04,2.32957E-01
-8.0394600E-04,2.35887E-01
-8.0393040E-04,2.37840E-01
-8.0391480E-04,2.36863E-01
-8.0389920E-04,2.36863E-01
-8.0388360E-04,2.34910E-01
-8.0386800E-04,2.35887E-01
-8.0385240E-04,2.36863E-01
-8.0383680E-04,2.36863E-01
-8.0382120E-04,2.37840E-01
-8.0380560E-04,2.38816E-01
-8.0379000E-04,2.37840E-01
-8.0377440E-04,2.35887E-01
-8.0375880E-04,2.34910E-01
-8.0374320E-04,2.37840E-01
-8.0372760E-04,2.34910E-01
-8.0371200E-04,2.35887E-01
-8.0369640E-04,2.37840E-01
-8.0368080E-04,2.37840E-01
-8.0366520E-04,2.37840E-01
-8.0364960E-04,2.35887E-01
-8.0363400E-04,2.35887E-01
-8.0361840E-04,2.37840E-01
-8.0360280E-04,2.35887E-01
-8.0358720E-04,2.37840E-01
-8.0357160E-04,2.34910E-01
-8.0355600E-04,2.35887E-01
-8.0354040E-04,2.31980E-01
-8.0352480E-04,2.37840E-01
-8.0350920E-04,2.36863E-01
-8.0349360E-04,2.36863E-01
-8.0347800E-04,2.34910E-01
-8.0346240E-04,2.35887E-01
-8.0344680E-04,2.36863E-01
-8.0343120E-04,2.36863E-01
-8.0341560E-04,2.37840E-01
-8.0340000E-04,2.33934E-01
-8.0338440E-04,2.36863E-01
-8.0336880E-04,2.36863E-01
-8.0335320E-04,2.34910E-01
-8.0333760E-04,2.35887E-01
-8.0332200E-04,2.36863E-01
-8.0330640E-04,2.34910E-01
-8.0329080E-04,2.36863E-01
-8.0327520E-04,2.37840E-01
-8.0325960E-04,2.33934E-01
-8.0324400E-04,2.38816E-01
-8.0322840E-04,2.38816E-01
-8.0321280E-04,2.32957E-01
-8.0319720E-04,2.35887E-01
-8.0318160E-04,2.39793E-01
-8.0316600E-04,2.36863E-01
-8.0315040E-04,2.37840E-01
-8.0313480E-04,2.37840E-01
-8.0311920E-04,2.37840E-01
-8.0310360E-04,2.37840E-01
-8.0308800E-04,2.37840E-01
-8.0307240E-04,2.38816E-01
-8.0305680E-04,2.37840E-01
-8.0304120E-04,2.33934E-01
-8.0302560E-04,2.35887E-01
-8.0301000E-04,2.34910E-01
-8.0299440E-04,2.39793E-01
-8.0297880E-04,2.37840E-01
-8.0296320E-04,2.36863E-01
-8.0294760E-04,2.36863E-01
-8.0293200E-04,2.34910E-01
-8.0291640E-04,2.35887E-01
-8.0290080E-04,2.34910E-01
-8.0288520E-04,2.34910E-01
-8.0286960E-04,2.34910E-01
-8.0285400E-04,2.32957E-01
-8.0283840E-04,2.39793E-01
-8.0282280E-04,2.37840E-01
-8.0280720E-04,2.40770E-01
-8.0279160E-04,2.36863E-01
-8.0277600E-04,2.35887E-01
-8.0276040E-04,2.34910E-01
-8.0274480E-04,2.38816E-01
-8.0272920E-04,2.36863E-01
-8.0271360E-04,2.35887E-01
-8.0269800E-04,2.35887E-01
-8.0268240E-04,2.34910E-01
-8.0266680E-04,2.39793E-01
-8.0265120E-04,2.40770E-01
-8.0263560E-04,2.35887E-01
-8.0262000E-04,2.34910E-01
-8.0260440E-04,2.34910E-01
-8.0258880E-04,2.35887E-01
-8.0257320E-04,2.39793E-01
-8.0255760E-04,2.37840E-01
-8.0254200E-04,2.34910E-01
-8.0252640E-04,2.40770E-01
-8.0251080E-04,2.38816E-01
-8.0249520E-04,2.38816E-01
-8.0247960E-04,2.34910E-01
-8.0246400E-04,2.36863E-01
-8.0244840E-04,2.35887E-01
-8.0243280E-04,2.36863E-01
-8.0241720E-04,2.38816E-01
-8.0240160E-04,2.36863E-01
-8.0238600E-04,2.37840E-01
-8.0237040E-04,2.38816E-01
-8.0235480E-04,2.35887E-01
-8.0233920E-04,2.38816E-01
-8.0232360E-04,2.38816E-01
-8.0230800E-04,2.40770E-01
-8.0229240E-04,2.34910E-01
-8.0227680E-04,2.40770E-01
-8.0226120E-04,2.35887E-01
-8.0224560E-04,2.39793E-01
-8.0223000E-04,2.40770E-01
-8.0221440E-04,2.37840E-01
-8.0219880E-04,2.36863E-01
-8.0218320E-04,2.36863E-01
-8.0216760E-04,2.34910E-01
-8.0215200E-04,2.33934E-01
-8.0213640E-04,2.37840E-01
-8.0212080E-04,2.36863E-01
-8.0210520E-04,2.37840E-01
-8.0208960E-04,2.37840E-01
-8.0207400E-04,2.39793E-01
-8.0205840E-04,2.36863E-01
-8.0204280E-04,2.38816E-01
-8.0202720E-04,2.36863E-01
-8.0201160E-04,2.38816E-01
-8.0199600E-04,2.40770E-01
-8.0198040E-04,2.36863E-01
-8.0196480E-04,2.36863E-01
-8.0194920E-04,2.35887E-01
-8.0193360E-04,2.37840E-01
-8.0191800E-04,2.36863E-01
-8.0190240E-04,2.34910E-01
-8.0188680E-04,2.31980E-01
-8.0187120E-04,2.38816E-01
-8.0185560E-04,2.36863E-01
-8.0184000E-04,2.38816E-01
-8.0182440E-04,2.36863E-01
-8.0180880E-04,2.36863E-01
-8.0179320E-04,2.34910E-01
-8.0177760E-04,2.40770E-01
-8.0176200E-04,2.38816E-01
-8.0174640E-04,2.36863E-01
-8.0173080E-04,2.37840E-01
-8.0171520E-04,2.38816E-01
-8.0169960E-04,2.40770E-01
-8.0168400E-04,2.34910E-01
-8.0166840E-04,2.40770E-01
-8.0165280E-04,2.38816E-01
-8.0163720E-04,2.40770E-01
-8.0162160E-04,2.36863E-01
-8.0160600E-04,2.33934E-01
-8.0159040E-04,2.38816E-01
-8.0157480E-04,2.37840E-01
-8.0155920E-04,2.39793E-01
-8.0154360E-04,2.37840E-01
-8.0152800E-04,2.36863E-01
-8.0151240E-04,2.34910E-01
-8.0149680E-04,2.38816E-01
-8.0148120E-04,2.37840E-01
-8.0146560E-04,2.36863E-01
-8.0145000E-04,2.37840E-01
-8.0143440E-04,2.37840E-01
-8.0141880E-04,2.35887E-01
-8.0140320E-04,2.40770E-01
-8.0138760E-04,2.37840E-01
-8.0137200E-04,2.40770E-01
-8.0135640E-04,2.35887E-01
-8.0134080E-04,2.37840E-01
-8.0132520E-04,2.38816E-01
-8.0130960E-04,2.36863E-01
-8.0129400E-04,2.35887E-01
-8.0127840E-04,2.37840E-01
-8.0126280E-04,2.37840E-01
-8.0124720E-04,2.38816E-01
-8.0123160E-04,2.36863E-01
-8.0121600E-04,2.35887E-01
-8.0120040E-04,2.36863E-01
-8.0118480E-04,2.40770E-01
-8.0116920E-04,2.36863E-01
-8.0115360E-04,2.37840E-01
-8.0113800E-04,2.38816E-01
-8.0112240E-04,2.37840E-01
-8.0110680E-04,2.37840E-01
-8.0109120E-04,2.40770E-01
-8.0107560E-04,2.39793E-01
-8.0106000E-04,2.40770E-01
-8.0104440E-04,2.37840E-01
-8.0102880E-04,2.38816E-01
-8.0101320E-04,2.35887E-01
-8.0099760E-04,2.37840E-01
-8.0098200E-04,2.41746E-01
-8.0096640E-04,2.36863E-01
-8.0095080E-04,2.38816E-01
-8.0093520E-04,2.38816E-01
-8.0091960E-04,2.36863E-01
-8.0090400E-04,2.36863E-01
-8.0088840E-04,2.37840E-01
-8.0087280E-04,2.37840E-01
-8.0085720E-04,2.38816E-01
-8.0084160E-04,2.37840E-01
-8.0082600E-04,2.41746E-01
-8.0081040E-04,2.37840E-01
-8.0079480E-04,2.37840E-01
-8.0077920E-04,2.36863E-01
-8.0076360E-04,2.35887E-01
-8.0074800E-04,2.40770E-01
-8.0073240E-04,2.34910E-01
-8.0071680E-04,2.37840E-01
-8.0070120E-04,2.37840E-01
-8.0068560E-04,2.36863E-01
-8.0067000E-04,2.36863E-01
-8.0065440E-04,2.38816E-01
-8.0063880E-04,2.37840E-01
-8.0062320E-04,2.37840E-01
-8.0060760E-04,2.36863E-01
-8.0059200E-04,2.39793E-01
-8.0057640E-04,2.37840E-01
-8.0056080E-04,2.38816E-01
-8.0054520E-04,2.37840E-01
-8.0052960E-04,2.37840E-01
-8.0051400E-04,2.36863E-01
-8.0049840E-04,2.39793E-01
-8.0048280E-04,2.38816E-01
-8.0046720E-04,2.38816E-01
-8.0045160E-04,2.38816E-01
-8.0043600E-04,2.41746E-01
-8.0042040E-04,2.39793E-01
-8.0040480E-04,2.37840E-01
-8.0038920E-04,2.36863E-01
-8.0037360E-04,2.34910E-01
-8.0035800E-04,2.36863E-01
-8.0034240E-04,2.39793E-01
-8.0032680E-04,2.43699E-01
-8.0031120E-04,2.39793E-01
-8.0029560E-04,2.36863E-01
-8.0028000E-04,2.40770E-01
-8.0026440E-04,2.36863E-01
-8.0024880E-04,2.36863E-01
-8.0023320E-04,2.38816E-01
-8.0021760E-04,2.36863E-01
-8.0020200E-04,2.37840E-01
-8.0018640E-04,2.42723E-01
-8.0017080E-04,2.36863E-01
-8.0015520E-04,2.35887E-01
-8.0013960E-04,2.37840E-01
-8.0012400E-04,2.38816E-01
-8.0010840E-04,2.37840E-01
-8.0009280E-04,2.41746E-01
-8.0007720E-04,2.37840E-01
-8.0006160E-04,2.35887E-01
-8.0004600E-04,2.37840E-01
-8.0003040E-04,2.35887E-01
-8.0001480E-04,2.40770E-01
-7.9999920E-04,2.40770E-01
-7.9998360E-04,2.35887E-01
-7.9996800E-04,2.38816E-01
-7.9995240E-04,2.43699E-01
-7.9993680E-04,2.36863E-01
-7.9992120E-04,2.35887E-01
-7.9990560E-04,2.36863E-01
-7.9989000E-04,2.34910E-01
-7.9987440E-04,2.41746E-01
-7.9985880E-04,2.37840E-01
-7.9984320E-04,2.37840E-01
-7.9982760E-04,2.40770E-01
-7.9981200E-04,2.40770E-01
-7.9979640E-04,2.36863E-01
-7.9978080E-04,2.40770E-01
-7.9976520E-04,2.34910E-01
-7.9974960E-04,2.36863E-01
-7.9973400E-04,2.40770E-01
-7.9971840E-04,2.38816E-01
-7.9970280E-04,2.35887E-01
-7.9968720E-04,2.37840E-01
-7.9967160E-04,2.36863E-01
-7.9965600E-04,2.37840E-01
-7.9964040E-04,2.42723E-01
-7.9962480E-04,2.38816E-01
-7.9960920E-04,2.36863E-01
-7.9959360E-04,2.37840E-01
-7.9957800E-04,2.38816E-01
-7.9956240E-04,2.37840E-01
-7.9954680E-04,2.39793E-01
-7.9953120E-04,2.38816E-01
-7.9951560E-04,2.39793E-01
-7.9950000E-04,2.38816E-01
-7.9948440E-04,2.37840E-01
-7.9946880E-04,2.38816E-01
-7.9945320E-04,2.38816E-01
-7.9943760E-04,2.40770E-01
-7.9942200E-04,2.38816E-01
-7.9940640E-04,2.36863E-01
-7.9939080E-04,2.39793E-01
-7.9937520E-04,2.36863E-01
-7.9935960E-04,2.35887E-01
-7.9934400E-04,2.40770E-01
-7.9932840E-04,2.38816E-01
-7.9931280E-04,2.38816E-01
-7.9929720E-04,2.38816E-01
-7.9928160E-04,2.40770E-01
-7.9926600E-04,2.36863E-01
-7.9925040E-04,2.40770E-01
-7.9923480E-04,2.40770E-01
-7.9921920E-04,2.36863E-01
-7.9920360E-04,2.38816E-01
-7.9918800E-04,2.38816E-01
-7.9917240E-04,2.37840E-01
-7.9915680E-04,2.35887E-01
-7.9914120E-04,2.40770E-01
-7.9912560E-04,2.38816E-01
-7.9911000E-04,2.38816E-01
-7.9909440E-04,2.37840E-01
-7.9907880E-04,2.37840E-01
-7.9906320E-04,2.41746E-01
-7.9904760E-04,2.40770E-01
-7.9903200E-04,2.38816E-01
-7.9901640E-04,2.39793E-01
-7.9900080E-04,2.39793E-01
-7.9898520E-04,2.38816E-01
-7.9896960E-04,2.39793E-01
-7.9895400E-04,2.37840E-01
-7.9893840E-04,2.35887E-01
-7.9892280E-04,2.41746E-01
-7.9890720E-04,2.36863E-01
-7.9889160E-04,2.37840E-01
-7.9887600E-04,2.39793E-01
-7.9886040E-04,2.33934E-01
-7.9884480E-04,2.40770E-01
-7.9882920E-04,2.37840E-01
-7.9881360E-04,2.38816E-01
-7.9879800E-04,2.40770E-01
-7.9878240E-04,2.38816E-01
-7.9876680E-04,2.38816E-01
-7.9875120E-04,2.38816E-01
-7.9873560E-04,2.40770E-01
-7.9872000E-04,2.40770E-01
-7.9870440E-04,2.36863E-01
-7.9868880E-04,2.37840E-01
-7.9867320E-04,2.37840E-01
-7.9865760E-04,2.39793E-01
-7.9864200E-04,2.39793E-01
-7.9862640E-04,2.38816E-01
-7.9861080E-04,2.35887E-01
-7.9859520E-04,2.39793E-01
-7.9857960E-04,2.40770E-01
-7.9856400E-04,2.39793E-01
-7.9854840E-04,2.39793E-01
-7.9853280E-04,2.41746E-01
-7.9851720E-04,2.35887E-01
-7.9850160E-04,2.41746E-01
-7.9848600E-04,2.40770E-01
-7.9847040E-04,2.39793E-01
-7.9845480E-04,2.39793E-01
-7.9843920E-04,2.38816E-01
-7.9842360E-04,2.36863E-01
-7.9840800E-04,2.36863E-01
-7.9839240E-04,2.37840E-01
-7.9837680E-04,2.41746E-01
-7.9836120E-04,2.37840E-01
-7.9834560E-04,2.38816E-01
-7.9833000E-04,2.40770E-01
-7.9831440E-04,2.38816E-01
-7.9829880E-04,2.41746E-01
-7.9828320E-04,2.36863E-01
-7.9826760E-04,2.38816E-01
-7.9825200E-04,2.40770E-01
-7.9823640E-04,2.38816E-01
-7.9822080E-04,2.38816E-01
-7.9820520E-04,2.41746E-01
-7.9818960E-04,2.39793E-01
-7.9817400E-04,2.41746E-01
-7.9815840E-04,2.37840E-01
-7.9814280E-04,2.39793E-01
-7.9812720E-04,2.40770E-01
-7.9811160E-04,2.37840E-01
-7.9809600E-04,2.37840E-01
-7.9808040E-04,2.41746E-01
-7.9806480E-04,2.41746E-01
-7.9804920E-04,2.39793E-01
-7.9803360E-04,2.40770E-01
-7.9801800E-04,2.38816E-01
-7.9800240E-04,2.38816E-01
-7.9798680E-04,2.36863E-01
-7.9797120E-04,2.35887E-01
-7.9795560E-04,2.37840E-01
-7.9794000E-04,2.41746E-01
-7.9792440E-04,2.36863E-01
-7.9790880E-04,2.37840E-01
-7.9789320E-04,2.38816E-01
-7.9787760E-04,2.40770E-01
-7.9786200E-04,2.40770E-01
-7.9784640E-04,2.42723E-01
-7.9783080E-04,2.39793E-01
-7.9781520E-04,2.36863E-01
-7.9779960E-04,2.39793E-01
-7.9778400E-04,2.41746E-01
-7.9776840E-04,2.38816E-01
-7.9775280E-04,2.39793E-01
-7.9773720E-04,2.37840E-01
-7.9772160E-04,2.37840E-01
-7.9770600E-04,2.36863E-01
-7.9769040E-04,2.43699E-01
-7.9767480E-04,2.39793E-01
-7.9765920E-04,2.37840E-01
-7.9764360E-04,2.39793E-01
-7.9762800E-04,2.41746E-01
-7.9761240E-04,2.36863E-01
-7.9759680E-04,2.38816E-01
-7.9758120E-04,2.41746E-01
